Date,2330tw,0050tw,qqq
2018-09-26,236.29112243652344,86.9000015258789,179.4512481689453
2018-09-27,237.6361846923828,87.3499984741211,180.9704132080078
2018-09-28,235.3943634033203,86.9000015258789,180.93148803710938
2018-10-01,235.84274291992188,87.3499984741211,181.3015594482422
2018-10-02,230.91062927246094,86.05000305175781,180.8925018310547
2018-10-03,233.1525115966797,85.94999694824219,181.08729553222656
2018-10-04,227.7720489501953,84.9000015258789,177.6106414794922
2018-10-05,224.18508911132812,83.44999694824219,175.43898010253906
2018-10-08,218.3562774658203,83.0,174.36773681640625
2018-10-09,218.8046417236328,83.25,174.93258666992188
2018-10-11,204.0084228515625,77.4000015258789,165.16488647460938
2018-10-12,212.52748107910156,80.05000305175781,169.7614288330078
2018-10-15,206.69866943359375,79.19999694824219,167.7066192626953
2018-10-16,212.52748107910156,79.30000305175781,172.58558654785156
2018-10-17,213.87257385253906,79.4000015258789,172.65377807617188
2018-10-18,212.07908630371094,79.1500015258789,168.6512451171875
2018-10-19,211.6307373046875,79.30000305175781,168.4954071044922
2018-10-22,212.52748107910156,79.19999694824219,169.36215209960938
2018-10-23,206.25027465820312,77.75,168.73887634277344
2018-10-24,205.80194091796875,77.4000015258789,161.01625061035156
2018-10-25,196.8345184326172,75.5,166.58668518066406
2018-10-26,198.1796417236328,75.4000015258789,162.30172729492188
2018-10-29,199.5247344970703,75.75,158.96144104003906
2018-10-30,199.97311401367188,75.94999694824219,161.5811004638672
2018-10-31,209.83724975585938,77.55000305175781,165.37911987304688
2018-11-01,211.18238830566406,78.4000015258789,167.56053161621094
2018-11-02,212.07908630371094,78.6500015258789,164.9506072998047
2018-11-05,210.73399353027344,78.25,164.54159545898438
2018-11-06,210.28561401367188,78.0,165.7881317138672
2018-11-07,209.83724975585938,78.4000015258789,170.9884490966797
2018-11-08,212.07908630371094,78.8499984741211,169.8977813720703
2018-11-09,207.1470489501953,77.80000305175781,167.03465270996094
2018-11-12,207.59542846679688,78.0,161.9803466796875
2018-11-13,204.0084228515625,77.0999984741211,162.11669921875
2018-11-14,204.9051513671875,77.3499984741211,160.87989807128906
2018-11-15,207.1470489501953,77.5999984741211,163.69432067871094
2018-11-16,202.66331481933594,76.94999694824219,163.11976623535156
2018-11-19,199.0763702392578,76.69999694824219,157.82203674316406
2018-11-20,195.48944091796875,76.0,154.99789428710938
2018-11-21,196.38613891601562,76.0,156.1762237548828
2018-11-23,195.93777465820312,75.3499984741211,155.04653930664062
2018-11-26,199.97311401367188,76.1500015258789,158.6302947998047
2018-11-27,200.86984252929688,76.05000305175781,159.1659393310547
2018-11-28,203.11170959472656,76.9000015258789,164.28839111328125
2018-11-29,205.3535614013672,77.05000305175781,163.75274658203125
2018-11-30,202.21495056152344,76.75,164.9408416748047
2018-12-03,210.73399353027344,78.80000305175781,167.82345581054688
2018-12-04,209.83724975585938,78.25,161.38629150390625
2018-12-06,197.2828826904297,75.0999984741211,162.52574157714844
